Book,Chapter,Verse,Ref,Arabic,Indonesian,KitabSuci,Notes
Markus,13,9,Markus 13:9,فَٱنْظُرُوا إِلَى نُفُوسِكُمْ. لِأَنَّهُمْ سَيُسَلِّمُونَكُمْ إِلَى مَجَالِسَ، وَتُجْلَدُونَ فِي مَجَامِعَ، وَتُوقَفُونَ أَمَامَ وُلَاةٍ وَمُلُوكٍ، مِنْ أَجْلِي، شَهَادَةً لَهُمْ.,"Namun, berjaga-jagalah. Sebab, mereka akan menyerahkanmu kepada pengadilan, dan kamu akan dipukuli di sinagoge-sinagoge dan kamu akan berdiri di hadapan gubernur dan raja-raja karena Aku, untuk memberi kesaksian bagi mereka.","Tetapi, berhati-hatilah kamu karena mereka akan menyerahkan kamu ke Mahkamah-Mahkamah Agama, dan kamu akan dipukuli di rumah-rumah ibadah, bahkan karena Aku, kamu akan berdiri di hadapan para penguasa dan raja-raja sebagai kesaksian bagi mereka.",
Markus,13,10,Markus 13:10,وَيَنْبَغِي أَنْ يُكْرَزَ أَوَّلًا بِٱلْإِنْجِيلِ فِي جَمِيعِ ٱلْأُمَمِ.,Injil harus pertama-tama diberitakan kepada semua bangsa.,Memang Injil harus diberitakan terlebih dahulu kepada segala suku bangsa.,
Markus,13,11,Markus 13:11,فَمَتَى سَاقُوكُمْ لِيُسَلِّمُوكُمْ، فَلَا تَعْتَنُوا مِنْ قَبْلُ بِمَا تَتَكَلَّمُونَ وَلَا تَهْتَمُّوا، بَلْ مَهْمَا أُعْطِيتُمْ فِي تِلْكَ ٱلسَّاعَةِ فَبِذَلِكَ تَكَلَّمُوا. لِأَنْ لَسْتُمْ أَنْتُمُ ٱلْمُتَكَلِّمِينَ بَلِ ٱلرُّوحُ ٱلْقُدُسُ.,"Ketika mereka menangkapmu dan menyerahkanmu, jangan dahulu khawatir dengan apa yang akan kamu katakan, tetapi katakanlah apa yang dikaruniakan kepadamu saat itu karena bukan kamu yang berbicara, melainkan Roh Kudus.","Apabila mereka membawa dan menyerahkan kamu, jangan khawatir mengenai apa yang akan kamu katakan. Ucapkanlah kata-kata yang dikaruniakan kepada kamu pada waktu itu juga karena bukan kamu yang berkata-kata, melainkan Ruh Allah Yang Mahasuci.",
Markus,13,12,Markus 13:12,وَسَيُسْلِمُ ٱلْأَخُ أَخَاهُ إِلَى ٱلْمَوْتِ، وَٱلْأَبُ وَلَدَهُ، وَيَقُومُ ٱلْأَوْلَادُ عَلَى وَالِدِيهِمْ وَيَقْتُلُونَهُمْ.,"Saudara laki-laki akan menyerahkan saudara laki-laki kepada kematian, dan ayah kepada anaknya. Anak-anak akan bangkit melawan orang tuanya dan membuat mereka dibunuh.","Seseorang akan menyerahkan saudaranya sendiri untuk dibunuh, ayah akan menyerahkan anaknya, dan anak-anak akan melawan orang tuanya, bahkan menyerahkan mereka untuk dibunuh.",
Markus,13,13,Markus 13:13,وَتَكُونُونَ مُبْغَضِينَ مِنَ ٱلْجَمِيعِ مِنْ أَجْلِ ٱسْمِي. وَلَكِنَّ ٱلَّذِي يَصْبِرُ إِلَى ٱلْمُنْتَهَى فَهَذَا يَخْلُصُ.,"Kamu akan dibenci oleh semua orang karena nama-Ku. Akan tetapi, orang yang bertahan sampai akhir akan diselamatkan.”","Kamu akan dibenci oleh semua orang karena nama-Ku, tetapi orang yang tetap bertahan sampai kesudahannya akan diselamatkan.”",
Markus,13,14,Markus 13:14,فَمَتَى نَظَرْتُمْ «رِجْسَةَ ٱلْخَرَابِ» ٱلَّتِي قَالَ عَنْهَا دَانِيآلُ ٱلنَّبِيُّ، قَائِمَةً حَيْثُ لَا يَنْبَغِي-لِيَفْهَمِ ٱلْقَارِئُ- فَحِينَئِذٍ لِيَهْرُبِ ٱلَّذِينَ فيِ ٱلْيَهُودِيَّةِ إِلَى ٱلْجِبَالِ،,"“Namun, ketika kamu melihat pembinasa keji berdiri di tempat yang tidak seharusnya (biarlah para pembaca mengerti) , maka biarkan mereka yang ada di Yudea melarikan diri ke pegunungan.","“Apabila kamu melihat si Pembinasa Keji berdiri di tempat yang tidak sepatutnya—hendaklah para pembaca memperhatikannya—maka pada saat itu, orang-orang yang berada di wilayah Yudea harus melarikan diri ke pegunungan,",
Markus,13,15,Markus 13:15,وَٱلَّذِي عَلَى ٱلسَّطْحِ فَلَا يَنْزِلْ إِلَى ٱلْبَيْتِ وَلَا يَدْخُلْ لِيَأْخُذَ مِنْ بَيْتِهِ شَيْئًا،,Biarlah orang yang ada di atas atap rumah jangan turun atau masuk ke dalam rumah untuk mengambil apa pun.,"orang yang berada di sotoh rumah jangan turun atau masuk untuk mengambil barang-barang di rumahnya,",
Markus,13,16,Markus 13:16,وَٱلَّذِي فِي ٱلْحَقْلِ فَلَا يَرْجِعْ إِلَى ٱلْوَرَاءِ لِيَأْخُذَ ثَوْبَهُ.,Biarlah orang yang ada di ladang jangan kembali untuk mengambil jubahnya.,dan orang yang berada di ladang jangan pulang untuk mengambil bajunya.,
Markus,13,17,Markus 13:17,وَوَيْلٌ لِلْحَبَالَى وَٱلْمُرْضِعَاتِ فِي تِلْكَ ٱلْأَيَّامِ!,Celakalah perempuan yang sedang hamil dan mereka yang sedang menyusui bayi-bayinya pada saat itu.,Celakalah ibu-ibu yang sedang mengandung dan yang sedang menyusui anaknya pada masa itu!,
Markus,13,18,Markus 13:18,وَصَلُّوا لِكَيْ لَا يَكُونَ هَرَبُكُمْ فِي شِتَاءٍ.,Berdoalah agar hal-hal ini tidak terjadi pada musim dingin.,Berdoalah supaya semua itu jangan terjadi pada musim dingin.,
Markus,13,19,Markus 13:19,لِأَنَّهُ يَكُونُ فِي تِلْكَ ٱلْأَيَّامِ ضِيقٌ لَمْ يَكُنْ مِثْلُهُ مُنْذُ ٱبْتِدَاءِ ٱلْخَلِيقَةِ ٱلَّتِي خَلَقَهَا ٱللهُ إِلَى ٱلْآنَ، وَلَنْ يَكُونَ.,"Sebab, pada saat itu, akan terjadi penderitaan yang sedemikian besar yang belum pernah terjadi sejak permulaan penciptaan, yang Tuhan ciptakan sampai sekarang, dan tidak akan pernah terjadi lagi.","Karena pada waktu itu akan terjadi kesusahan besar yang belum pernah terjadi sejak permulaan dunia diciptakan Allah sampai sekarang, dan yang tidak akan pernah terjadi lagi.",
Markus,13,20,Markus 13:20,وَلَوْ لَمْ يُقَصِّرِ ٱلرَّبُّ تِلْكَ ٱلْأَيَّامَ، لَمْ يَخْلُصْ جَسَدٌ. وَلَكِنْ لِأَجْلِ ٱلْمُخْتَارِينَ ٱلَّذِينَ ٱخْتَارَهُمْ، قَصَّرَ ٱلْأَيَّامَ.,"Jika Tuhan tidak mempersingkat hari-hari itu, tidak ada manusia yang akan selamat. Akan tetapi, demi orang pilihan yang Dia pilih, Dia mempersingkat hari-hari itu.","Jika masa itu tidak dipersingkat oleh Tuhan, maka tidak ada seorang pun yang akan selamat. Tetapi, karena orang-orang pilihan-Nya, maka masa itu Ia persingkat.",
Markus,13,21,Markus 13:21,حِينَئِذٍ إِنْ قَالَ لَكُمْ أَحَدٌ: هُوَذَا ٱلْمَسِيحُ هُنَا! أَوْ: هُوَذَا هُنَاكَ! فَلَا تُصَدِّقُوا.,"Kemudian, jika ada orang yang berkata kepadamu, ‘Lihat, Kristus ada di sini!’ Atau, ‘Lihat, Dia ada di sana!’ jangan percaya.","Pada masa itu jika ada orang berkata kepadamu, ‘Lihat, Al-Masih ada di sini,’ atau, ‘Lihat, Al-Masih ada di sana,’ jangan kamu percaya.",
Markus,13,22,Markus 13:22,لِأَنَّهُ سَيَقُومُ مُسَحَاءُ كَذَبَةٌ وَأَنْبِيَاءُ كَذَبَةٌ، وَيُعْطُونَ آيَاتٍ وَعَجَائِبَ، لِكَيْ يُضِلُّوا لَوْ أَمْكَنَ ٱلْمُخْتَارِينَ أَيْضًا.,"Sebab, kristus-kristus palsu dan nabi-nabi palsu akan muncul dan memperlihatkan tanda-tanda dan keajaiban-keajaiban , jika mungkin, untuk menyesatkan orang-orang pilihan.","Karena akan datang banyak al-masih dan nabi yang palsu. Mereka akan membuat tanda-tanda ajaib yang dahsyat-dahsyat serta berbagai mukjizat supaya kalau bisa, mereka menyesatkan orang-orang pilihan-Nya juga.",
Markus,13,23,Markus 13:23,فَٱنْظُرُوا أَنْتُمْ. هَا أَنَا قَدْ سَبَقْتُ وَأَخْبَرْتُكُمْ بِكُلِّ شَيْءٍ.,Berjaga-jagalah! Aku sudah memberitahukan semua ini kepadamu sebelumnya.,"Jadi, ingatlah baik-baik! Aku sudah lebih dahulu memberitahukan semua itu kepadamu.”",
Markus,13,24,Markus 13:24,«وَأَمَّا فِي تِلْكَ ٱلْأَيَّامِ بَعْدَ ذَلِكَ ٱلضِّيقِ، فَٱلشَّمْسُ تُظْلِمُ، وَٱلْقَمَرُ لَا يُعْطِي ضَوْءَهُ،,"Namun, pada hari-hari itu, setelah kesengsaraan besar, ‘Matahari akan dijadikan gelap, dan bulan tidak akan bersinar.","“Sesudah masa kesusahan itu, matahari akan menjadi gelap dan bulan tidak bercahaya,",
Markus,13,25,Markus 13:25,وَنُجُومُ ٱلسَّمَاءِ تَتَسَاقَطُ، وَٱلْقُوَّاتُ ٱلَّتِي فِي ٱلسَّمَاوَاتِ تَتَزَعْزَعُ.,"Bintang-bintang akan berjatuhan dari langit, dan kuasa-kuasa di langit akan diguncangkan.’” Yesaya 13:10; 34:4","bintang-bintang di langit akan berguguran, dan semua kuasa yang ada di langit akan diguncangkan.",
Markus,13,26,Markus 13:26,وَحِينَئِذٍ يُبْصِرُونَ ٱبْنَ ٱلْإِنْسَانِ آتِيًا فِي سَحَابٍ بِقُوَّةٍ كَثِيرَةٍ وَمَجْدٍ،,"“Kemudian, mereka akan melihat Anak Manusia datang dalam awan-awan dengan kuasa dan kemuliaan yang besar.","Kemudian, orang-orang akan melihat Anak Manusia datang dalam awan-awan dengan kuasa dan kemuliaan yang besar.",
Markus,13,27,Markus 13:27,فَيُرْسِلُ حِينَئِذٍ مَلَائِكَتَهُ وَيَجْمَعُ مُخْتَارِيهِ مِنَ ٱلْأَرْبَعِ ٱلرِّيَاحِ، مِنْ أَقْصَاءِ ٱلْأَرْضِ إِلَى أَقْصَاءِ ٱلسَّمَاءِ.,"Lalu, Dia akan mengutus malaikat-malaikat dan mengumpulkan orang-orang pilihan dari empat arah mata angin, dari ujung-ujung bumi sampai ujung-ujung langit.”","Pada saat itu Ia akan menyuruh malaikat-malaikat-Nya untuk mengumpulkan orang-orang pilihan-Nya dari keempat penjuru bumi, dari ujung bumi sampai ke ujung langit.",
Markus,13,28,Markus 13:28,فَمِنْ شَجَرَةِ ٱلتِّينِ تَعَلَّمُوا ٱلْمَثَلَ: مَتَى صَارَ غُصْنُهَا رَخْصًا وَأَخْرَجَتْ أَوْرَاقًا، تَعْلَمُونَ أَنَّ ٱلصَّيْفَ قَرِيبٌ.,"“Ambillah pelajaran dari pohon ara: Segera sesudah dahan-dahannya menjadi lunak dan ia menggugurkan daun-daunnya, maka ketahuilah bahwa musim panas sudah dekat.","Kamu dapat menarik pelajaran melalui ibarat tentang pohon ara. Apabila ranting-rantingnya melembut dan bertunas, kamu tahu bahwa musim panas hampir tiba.",
Markus,13,29,Markus 13:29,هَكَذَا أَنْتُمْ أَيْضًا، مَتَى رَأَيْتُمْ هَذِهِ ٱلْأَشْيَاءَ صَائِرَةً، فَٱعْلَمُوا أَنَّهُ قَرِيبٌ عَلَى ٱلْأَبْوَابِ.,"Begitu juga ketika kamu melihat hal-hal ini terjadi, ketahuilah bahwa Dia sudah dekat, di ambang pintu.","Begitu juga apabila kamu melihat hal-hal itu terjadi, ketahuilah bahwa waktunya sudah dekat, sudah di ambang pintu.",
Markus,13,30,Markus 13:30,اَلْحَقَّ أَقُولُ لَكُمْ: لَا يَمْضِي هَذَا ٱلْجِيلُ حَتَّى يَكُونَ هَذَا كُلُّهُ.,"Sesungguhnya, Aku berkata kepadamu, generasi ini tidak akan berlalu sampai semua ini terjadi.","Sesungguhnya, Aku berkata kepadamu, semua itu akan terjadi sebelum generasi ini lenyap.",
Markus,13,31,Markus 13:31,اَلسَّمَاءُ وَٱلْأَرْضُ تَزُولَانِ، وَلَكِنَّ كَلَامِي لَا يَزُولُ.,"Langit dan bumi akan berlalu, tetapi firman-Ku tidak akan berlalu.”","Langit dan bumi akan lenyap, tetapi perkataan-Ku tidak akan lenyap.",
Markus,13,32,Markus 13:32,«وَأَمَّا ذَلِكَ ٱلْيَوْمُ وَتِلْكَ ٱلسَّاعَةُ فَلَا يَعْلَمُ بِهِمَا أَحَدٌ، وَلَا ٱلْمَلَائِكَةُ ٱلَّذِينَ فِي ٱلسَّمَاءِ، وَلَا ٱلِٱبْنُ، إِلَّا ٱلْآبُ.,"“Akan tetapi, tentang hari atau jam itu, tidak ada seorang pun yang tahu, bahkan malaikat-malaikat di surga, juga Anak, hanya Bapa saja yang tahu.","Namun, mengenai kapan hari dan waktunya, tak seorang pun tahu. Malaikat-malaikat di surga tidak, Sang Anak pun tidak. Hanya Sang Bapa yang tahu.”",
Markus,13,33,Markus 13:33,اُنْظُرُوا! اِسْهَرُوا وَصَلُّوا، لِأَنَّكُمْ لَا تَعْلَمُونَ مَتَى يَكُونُ ٱلْوَقْتُ.,"Perhatikanlah, bersiap-siaplah. Sebab, kamu tidak tahu kapan waktunya akan datang.",“Ingatlah baik-baik! Kamu harus berjaga-jaga karena kamu tidak tahu kapan waktunya tiba.,
Markus,13,34,Markus 13:34,كَأَنَّمَا إِنْسَانٌ مُسَافِرٌ تَرَكَ بَيْتَهُ، وَأَعْطَى عَبِيدَهُ ٱلسُّلْطَانَ، وَلِكُلِّ وَاحِدٍ عَمَلَهُ، وَأَوْصَى ٱلْبَوَّابَ أَنْ يَسْهَرَ.,"Ini seperti orang yang akan pergi melakukan perjalanan. Ketika dia meninggalkan rumah dan memberikan kuasa kepada pelayan-pelayannya, masing-masing dengan pekerjaannya, dan memerintahkan penjaga pintu untuk tetap berjaga-jaga.","Hal itu sama seperti seseorang yang hendak bepergian. Sebelum ia meninggalkan rumahnya, diberinya wewenang kepada hamba-hambanya sesuai dengan pekerjaan masing-masing. Kepada penunggu pintu, ia memberi perintah agar berjaga-jaga.",
Markus,13,35,Markus 13:35,اِسْهَرُوا إِذًا، لِأَنَّكُمْ لَا تَعْلَمُونَ مَتَى يَأْتِي رَبُّ ٱلْبَيْتِ، أَمَسَاءً، أَمْ نِصْفَ ٱللَّيْلِ، أَمْ صِيَاحَ ٱلدِّيكِ، أَمْ صَبَاحًا.,"Karena itu, berjaga-jagalah, karena kamu tidak tahu kapan tuan rumah itu akan datang, malam hari, atau tengah malam, atau ketika ayam berkokok, atau pagi hari,","Sebab itu, berjaga-jagalah karena kamu tidak tahu kapan tuan rumah itu datang, petang hari, tengah malam, subuh, atau pagi hari.",
Markus,13,36,Markus 13:36,لِئَلَّا يَأْتِيَ بَغْتَةً فَيَجِدَكُمْ نِيَامًا!,jangan sampai dia tiba-tiba datang dan mendapati kamu sedang tidur.,"Jangan sampai tiba-tiba ia datang, lalu mendapati kamu sedang tidur.",
Markus,13,37,Markus 13:37,وَمَا أَقُولُهُ لَكُمْ أَقُولُهُ لِلْجَمِيعِ: ٱسْهَرُوا».,"Apa yang Aku katakan kepadamu ini, Aku katakan kepada semua orang: ‘Berjaga-jagalah!’”",Apa yang Kukatakan kepadamu ini Kukatakan juga kepada semua orang: Berjaga-jagalah!”,
Markus,14,1,Markus 14:1,وَكَانَ ٱلْفِصْحُ وَأَيَّامُ ٱلْفَطِيرِ بَعْدَ يَوْمَيْنِ. وَكَانَ رُؤَسَاءُ ٱلْكَهَنَةِ وَٱلْكَتَبَةُ يَطْلُبُونَ كَيْفَ يُمْسِكُونَهُ بِمَكْرٍ وَيَقْتُلُونَهُ،,"Dua hari lagi, Hari Raya Paskah dan Hari Raya Roti Tidak Beragi akan berlangsung. Imam-imam kepala dan ahli-ahli Taurat mencari cara untuk menangkap Yesus dengan tipu muslihat dan membunuh-Nya.","Dua hari menjelang hari raya Paskah, yaitu hari raya Roti Tidak Beragi, imam-imam kepala dan para ahli Kitab Suci Taurat mencari jalan untuk menangkap dan menjatuhkan hukuman mati atas Isa dengan tipu daya.",
Markus,14,2,Markus 14:2,وَلَكِنَّهُمْ قَالُوا: «لَيْسَ فِي ٱلْعِيدِ، لِئَلَّا يَكُونَ شَغَبٌ فِي ٱلشَّعْبِ».,"Sebab, mereka berkata, “Jangan dilakukan saat hari raya agar jangan terjadi kerusuhan di antara orang banyak.”","Mereka berkata, “Jangan pada saat perayaan supaya rakyat tidak menjadi gempar.”",
Markus,14,3,Markus 14:3,وَفِيمَا هُوَ فِي بَيْتِ عَنْيَا فِي بَيْتِ سِمْعَانَ ٱلْأَبْرَصِ، وَهُوَ مُتَّكِئٌ، جَاءَتِ ٱمْرَأَةٌ مَعَهَا قَارُورَةُ طِيبِ نَارِدِينٍ خَالِصٍ كَثِيرِ ٱلثَّمَنِ. فَكَسَرَتِ ٱلْقَارُورَةَ وَسَكَبَتْهُ عَلَى رَأْسِهِ.,"Sementara Yesus ada di Betania, di rumah Simon si Kusta, ketika sedang duduk makan, seorang perempuan datang dengan sebuah guci kecil dari batu pualam berisi minyak wangi dari narwastu yang murni dan mahal. Dia memecahkan guci itu dan menuangkannya ke atas kepala Yesus.","Isa berada di Baitani, di rumah Simon yang dijuluki si kusta. Saat Ia sedang makan, datanglah seorang perempuan kepada-Nya membawa buli-buli pualam berisi minyak narwastu murni yang mahal harganya. Ia memecahkan leher buli-buli itu, lalu menuangkan minyak itu ke atas kepala Isa.",
Markus,14,4,Markus 14:4,وَكَانَ قَوْمٌ مُغْتَاظِينَ فِي أَنْفُسِهِمْ، فَقَالُوا: «لِمَاذَا كَانَ تَلَفُ ٱلطِّيبِ هَذَا؟,"Akan tetapi, ada beberapa orang yang berkata di antara mereka dengan kesal, “Mengapa memboroskan minyak wangi dengan cara seperti ini?","Beberapa orang yang ada di situ menjadi gusar dan berkata seorang kepada yang lain, “Mengapa minyak itu dihambur-hamburkan?",
Markus,14,5,Markus 14:5,لِأَنَّهُ كَانَ يُمْكِنُ أَنْ يُبَاعَ هَذَا بِأَكْثَرَ مِنْ ثَلَاثِمِئَةِ دِينَارٍ وَيُعْطَى لِلْفُقَرَاءِ». وَكَانُوا يُؤَنِّبُونَهَا.,"Sebab, minyak ini bisa dijual 300 dinar lebih dan dapat diberikan kepada orang miskin.” Mereka pun memarahi perempuan itu.",Minyak itu dapat dijual di atas tiga ratus dinar dan uangnya dapat disedekahkan kepada orang-orang miskin.” Mereka pun memarahi perempuan itu.,
Markus,14,6,Markus 14:6,أَمَّا يَسُوعُ فَقَالَ: «ٱتْرُكُوهَا! لِمَاذَا تُزْعِجُونَهَا؟ قَدْ عَمِلَتْ بِي عَمَلًا حَسَنًا!,"Namun, Yesus berkata, “Biarkan dia. Mengapa kamu menyusahkan dia? Dia telah melakukan perbuatan yang indah bagi-Ku.","Tetapi, Isa bersabda kepada mereka, “Biarkanlah dia. Mengapa kamu menyusahkannya? Ia telah melakukan sesuatu yang baik pada-Ku.",
Markus,14,7,Markus 14:7,لِأَنَّ ٱلْفُقَرَاءَ مَعَكُمْ فِي كُلِّ حِينٍ، وَمَتَى أَرَدْتُمْ تَقْدِرُونَ أَنْ تَعْمَلُوا بِهِمْ خَيْرًا. وَأَمَّا أَنَا فَلَسْتُ مَعَكُمْ فِي كُلِّ حِينٍ.,"Sebab, orang miskin selalu ada bersamamu, dan kapan kamu mau, kamu bisa melakukan hal yang baik itu bagi mereka. Akan tetapi, Aku tidak akan selalu bersamamu.","Orang-orang miskin selalu ada di antara kamu, dan kamu dapat berbuat baik kepada mereka kapan saja kamu mau. Tetapi, Aku tidak akan selalu ada di antara kamu.",
Markus,14,8,Markus 14:8,عَمِلَتْ مَا عِنْدَهَا. قَدْ سَبَقَتْ وَدَهَنَتْ بِٱلطِّيبِ جَسَدِي لِلتَّكْفِينِ.,Perempuan ini sudah melakukan apa yang dia bisa. Dia telah mengurapi tubuh-Ku lebih dahulu untuk penguburan-Ku.,Perempuan ini sudah berbuat semampunya. Ia datang lebih dahulu untuk meminyaki tubuh-Ku guna persiapan pemakaman-Ku.,
Markus,14,9,Markus 14:9,اَلْحَقَّ أَقُولُ لَكُمْ: حَيْثُمَا يُكْرَزْ بِهَذَا ٱلْإِنْجِيلِ فِي كُلِّ ٱلْعَالَمِ، يُخْبَرْ أَيْضًا بِمَا فَعَلَتْهُ هَذِهِ، تَذْكَارًا لَهَا».,"Sesungguhnya, Aku berkata kepadamu, di mana pun Injil diberitakan di seluruh dunia, apa yang telah perempuan itu lakukan akan diceritakan sebagai peringatan akan dia.”","Sesungguhnya, Aku berkata kepadamu, di mana pun Injil dikabarkan di seluruh dunia, apa yang dilakukannya ini akan disebut-sebut juga untuk mengingatnya.”",
Markus,14,10,Markus 14:10,ثُمَّ إِنَّ يَهُوذَا ٱلْإِسْخَرْيُوطِيَّ، وَاحِدًا مِنَ ٱلِٱثْنَيْ عَشَرَ، مَضَى إِلَى رُؤَسَاءِ ٱلْكَهَنَةِ لِيُسَلِّمَهُ إِلَيْهِمْ.,"Kemudian, Yudas Iskariot, salah satu dari dua belas murid, pergi kepada imam-imam kepala untuk menyerahkan Yesus kepada mereka.","Lalu, Yudas Iskariot, salah seorang dari kedua belas pengikut itu, pergi kepada imam-imam kepala dengan maksud menyerahkan Isa kepada mereka.",
Markus,14,11,Markus 14:11,وَلَمَّا سَمِعُوا فَرِحُوا، وَوَعَدُوهُ أَنْ يُعْطُوهُ فِضَّةً. وَكَانَ يَطْلُبُ كَيْفَ يُسَلِّمُهُ فِي فُرْصَةٍ مُوافِقَةٍ.,"Ketika mereka mendengarnya, mereka senang dan berjanji untuk memberinya uang. Karena itu, Yudas mulai mencari kesempatan untuk menyerahkan Yesus.","Mereka senang mendengar hal itu dan berjanji akan memberikan sejumlah uang perak kepadanya. Kemudian, Yudas mencari waktu yang baik untuk menyerahkan Isa.",
Markus,14,12,Markus 14:12,وَفِي ٱلْيَوْمِ ٱلْأَوَّلِ مِنَ ٱلْفَطِيرِ. حِينَ كَانُوا يَذْبَحُونَ ٱلْفِصْحَ، قَالَ لَهُ تَلَامِيذُهُ: «أَيْنَ تُرِيدُ أَنْ نَمْضِيَ وَنُعِدَّ لِتَأْكُلَ ٱلْفِصْحَ؟».,"Pada hari pertama Hari Raya Roti Tidak Beragi, ketika mereka mengurbankan anak domba Paskah , murid-murid Yesus bertanya kepada-Nya, “Ke manakah Engkau ingin kami pergi menyiapkan makan Paskah bagi-Mu?”","Pada hari pertama dari hari raya Roti Tidak Beragi, yaitu ketika orang-orang menyembelih domba Paskah, para pengikut Isa bertanya kepada-Nya, “Ya Junjungan, ke mana Engkau kehendaki kami pergi untuk mempersiapkan makanan Paskah bagi-Mu?”",
Markus,14,13,Markus 14:13,فَأَرْسَلَ ٱثْنَيْنِ مِنْ تَلَامِيذِهِ وَقَالَ لَهُمَا: «ٱذْهَبَا إِلَى ٱلْمَدِينَةِ، فَيُلَاقِيَكُمَا إِنْسَانٌ حَامِلٌ جَرَّةَ مَاءٍ. اِتْبَعَاهُ.,"Dia menyuruh dua orang murid-Nya dan berkata kepada mereka, “Pergilah ke kota, dan seorang laki-laki yang sedang membawa kendi berisi air akan menemuimu. Ikutilah dia,","Lalu, Isa menyuruh dua orang pengikut-Nya, sabda-Nya kepada mereka, “Pergilah ke kota! Di sana kamu akan bertemu dengan seorang laki-laki yang sedang membawa buyung air. Ikutilah dia",
Markus,14,14,Markus 14:14,وَحَيْثُمَا يَدْخُلْ فَقُولَا لِرَبِّ ٱلْبَيْتِ: إِنَّ ٱلْمُعَلِّمَ يَقُولُ: أَيْنَ ٱلْمَنْزِلُ حَيْثُ آكُلُ ٱلْفِصْحَ مَعَ تَلَامِيذِي؟,"dan ke rumah mana pun dia masuk, katakan kepada pemilik rumah, ‘Guru berkata: Di manakah ruang tamu-Ku tempat Aku boleh makan Paskah bersama murid-murid-Ku?’","dan katakanlah kepada pemilik rumah yang dimasukinya, ‘Sabda Guru: Di manakah ruangan yang disediakan bagi-Ku, tempat Aku dapat makan Paskah bersama-sama dengan para pengikut-Ku?’",
Markus,14,15,Markus 14:15,فَهُوَ يُرِيكُمَا عِلِّيَّةً كَبِيرَةً مَفْرُوشَةً مُعَدَّةً. هُنَاكَ أَعِدَّا لَنَا».,Dia akan menunjukkan kepadamu sebuah ruangan besar di lantai atas dengan perabot yang sudah disiapkan. Siapkanlah perjamuan bagi kita di sana.”,"Maka, ia akan menunjukkan kepadamu ruangan atas yang besar, sudah siap dengan segala perabotannya. Sediakanlah makanan Paskah bagi kita di situ!”",
Markus,14,16,Markus 14:16,فَخَرَجَ تِلْمِيذَاهُ وَأَتَيَا إِلَى ٱلْمَدِينَةِ، وَوَجَدَا كَمَا قَالَ لَهُمَا. فَأَعَدَّا ٱلْفِصْحَ.,"Kemudian, murid-murid bersiap dan pergi ke kota dan mendapati tepat seperti yang Yesus katakan kepada mereka, lalu mereka menyiapkan Paskah.","Kedua pengikut-Nya itu pergi. Setibanya di kota, mereka mendapati semua yang telah disabdakan Isa kepada mereka. Lalu, mereka pun mempersiapkan semua keperluan Paskah.",
Markus,14,17,Markus 14:17,وَلَمَّا كَانَ ٱلْمَسَاءُ جَاءَ مَعَ ٱلِٱثْنَيْ عَشَرَ.,"Pada malam hari, Yesus datang bersama dua belas murid-Nya.","Ketika malam tiba, datanglah Isa bersama kedua belas pengikut-Nya.",
Markus,14,18,Markus 14:18,وَفِيمَا هُمْ مُتَّكِئُونَ يَأْكُلُونَ، قَالَ يَسُوعُ: «ٱلْحَقَّ أَقُولُ لَكُمْ: إِنَّ وَاحِدًا مِنْكُمْ يُسَلِّمُنِي. اَلْآكِلُ مَعِي!».,"Pada waktu mereka sedang duduk makan, Yesus berkata, “Sesungguhnya, Aku berkata kepadamu, salah seorang dari antara kamu akan mengkhianati-Ku, yaitu dia yang sedang makan bersama-Ku.”","Sementara mereka duduk makan, Isa bersabda, “Sesungguhnya, Aku berkata kepadamu, salah seorang dari antara kamu ada yang akan menyerahkan Aku. Dia makan bersama-sama dengan Aku.”",
Markus,14,19,Markus 14:19,فَٱبْتَدَأُوا يَحْزَنُونَ، وَيَقُولُونَ لَهُ وَاحِدًا فَوَاحِدًا: «هَلْ أَنَا؟». وَآخَرُ: «هَلْ أَنَا؟».,"Mereka mulai merasa sedih dan berkata kepada-Nya satu demi satu, “Apakah aku?”","Mereka menjadi sedih, lalu satu demi satu bertanya kepada Isa, “Bukan aku, ya Junjungan?”",
Markus,14,20,Markus 14:20,فَأَجَابَ وَقَالَ لَهُمْ: «هُوَ وَاحِدٌ مِنَ ٱلِٱثْنَيْ عَشَرَ، ٱلَّذِي يَغْمِسُ مَعِي فِي ٱلصَّحْفَةِ.,"Yesus berkata kepada mereka, “Dia adalah salah satu dari dua belas, yaitu orang yang bersama Aku mencelupkan roti ke dalam mangkuk.","Sabda Isa kepada mereka, “Salah satu dari antara kamu yang dua belas ini. Dia mencelupkan roti ke dalam satu pinggan bersama-sama dengan Aku.",
