Book,Chapter,Verse,Ref,Arabic,Indonesian,KitabSuci,Notes
Yohanes,18,18,Yohanes 18:18,وَكَانَ ٱلْعَبِيدُ وَٱلْخُدَّامُ وَاقِفِينَ، وَهُمْ قَدْ أَضْرَمُوا جَمْرًا لِأَنَّهُ كَانَ بَرْدٌ، وَكَانُوا يَصْطَلُونَ، وَكَانَ بُطْرُسُ وَاقِفًا مَعَهُمْ يَصْطَلِي.,"Setelah membuat perapian, para pelayan dan perwira berdiri di sana karena waktu itu udara terasa dingin, dan mereka berdiang. Petrus juga bersama mereka, berdiri dan berdiang.","Di situ juga berdiri hamba-hamba laki-laki yang lain dan para pengawal Israil yang menyalakan api karena udara yang dingin. Lalu, mereka semua berdiang di situ. Petrus pun berdiri di situ, turut berdiang bersama mereka.",
Yohanes,18,19,Yohanes 18:19,فَسَأَلَ رَئِيسُ ٱلْكَهَنَةِ يَسُوعَ عَنْ تَلَامِيذِهِ وَعَنْ تَعْلِيمِهِ.,"Sementara itu, Imam Besar menanyai Yesus tentang murid-murid-Nya dan tentang ajaran-Nya.","Sementara itu, Imam Besar mulai bertanya kepada Isa, baik mengenai para pengikut-Nya maupun mengenai ajaran-Nya.",
Yohanes,18,20,Yohanes 18:20,أَجَابَهُ يَسُوعُ: «أَنَا كَلَّمْتُ ٱلْعَالَمَ عَلَانِيَةً. أَنَا عَلَّمْتُ كُلَّ حِينٍ فِي ٱلْمَجْمَعِ وَفِي ٱلْهَيْكَلِ حَيْثُ يَجْتَمِعُ ٱلْيَهُودُ دَائِمًا. وَفِي ٱلْخَفَاءِ لَمْ أَتَكَلَّمْ بِشَيْءٍ.,"Yesus menjawab dia, “Aku telah berbicara terus terang kepada dunia. Aku selalu mengajar di sinagoge-sinagoge dan di Bait Allah, tempat semua orang Yahudi berkumpul. Aku tidak pernah bicara secara sembunyi-sembunyi.","Sabda Isa kepadanya, “Aku berbicara dengan jelas kepada dunia ini. Aku selalu mengajar orang di rumah-rumah ibadah dan di Bait Allah, tempat semua orang Israil berkumpul. Satu hal pun tidak pernah Kukatakan dengan sembunyi-sembunyi.",
Yohanes,18,21,Yohanes 18:21,لِمَاذَا تَسْأَلُنِي أَنَا؟ اِسْأَلِ ٱلَّذِينَ قَدْ سَمِعُوا مَاذَا كَلَّمْتُهُمْ. هُوَذَا هَؤُلَاءِ يَعْرِفُونَ مَاذَا قُلْتُ أَنَا».,Mengapa kamu bertanya kepada-Ku? Tanyakanlah kepada mereka yang telah mendengar apa yang Aku katakan kepada mereka; mereka tahu apa yang telah Kukatakan.”,Mengapa engkau bertanya kepada-Ku? Tanyakanlah kepada mereka yang sudah mendengar apa yang Kukatakan kepada mereka. Tentu mereka tahu apa yang telah Kukatakan itu.”,
Yohanes,18,22,Yohanes 18:22,وَلَمَّا قَالَ هَذَا لَطَمَ يَسُوعَ وَاحِدٌ مِنَ ٱلْخُدَّامِ كَانَ وَاقِفًا، قَائِلًا: «أَهَكَذَا تُجَاوِبُ رَئِيسَ ٱلْكَهَنَةِ؟».,"Ketika Yesus berkata demikian, seorang penjaga yang berdiri di situ menampar muka-Nya dan berkata, “Begitukah cara-Mu menjawab Imam Besar?”","Setelah Isa berkata begitu, seorang pengawal Israil yang berdiri di sisi-Nya menampar Dia serta berkata, “Begitukah cara-Mu memberi jawab kepada Imam Besar?”",
Yohanes,18,23,Yohanes 18:23,أَجَابَهُ يَسُوعُ: «إِنْ كُنْتُ قَدْ تَكَلَّمْتُ رَدِيًّا فَٱشْهَدْ عَلَى ٱلرَّدِيِّ، وَإِنْ حَسَنًا فَلِمَاذَا تَضْرِبُنِي؟».,"Yesus menjawab dia, “Jika Aku mengatakan sesuatu yang salah, tunjukkanlah kesalahannya; tetapi jika yang Kukatakan benar, mengapa kamu menampar Aku?”","Sabda Isa kepadanya, “Jika apa yang Kukatakan salah, katakanlah kesalahan itu, tetapi jika benar, mengapa engkau menampar Aku?”",
Yohanes,18,24,Yohanes 18:24,وَكَانَ حَنَّانُ قَدْ أَرْسَلَهُ مُوثَقًا إِلَى قَيَافَا رَئِيسِ ٱلْكَهَنَةِ.,"Lalu, Hanas mengirim Yesus dalam keadaan terikat kepada Imam Besar Kayafas.","Lalu, Hanas mengirimkan Isa dalam keadaan terikat kepada Kayafas, Imam Besar.",
Yohanes,18,25,Yohanes 18:25,وَسِمْعَانُ بُطْرُسُ كَانَ وَاقِفًا يَصْطَلِي. فَقَالُوا لَهُ: «أَلَسْتَ أَنْتَ أَيْضًا مِنْ تَلَامِيذِهِ؟». فَأَنْكَرَ ذَاكَ وَقَالَ: «لَسْتُ أَنَا!».,"Sementara itu, Simon Petrus masih berdiri dan berdiang. Lalu, mereka bertanya kepadanya, “Bukankah kamu juga salah satu murid Orang itu?” Petrus menyangkalnya dan menjawab, “Bukan.”","Ketika itu Simon Petrus masih berdiang juga. Lalu, kata seseorang kepadanya, “Bukankah engkau salah seorang pengikut-Nya juga?” Ia menyangkalnya, “Bukan.”",
Yohanes,18,26,Yohanes 18:26,قَالَ وَاحِدٌ مِنْ عَبِيدِ رَئِيسِ ٱلْكَهَنَةِ، وَهُوَ نَسِيبُ ٱلَّذِي قَطَعَ بُطْرُسُ أُذْنَهُ: «أَمَا رَأَيْتُكَ أَنَا مَعَهُ فِي ٱلْبُسْتَانِ؟».,"Salah seorang pelayan Imam Besar, yang merupakan kerabat dari orang yang telinganya dipotong Petrus, berkata, “Bukankah aku melihat kamu bersama Dia di taman itu?”","Kemudian, kata salah seorang hamba Imam Besar, keluarga dari orang yang telinganya dipotong oleh Petrus, “Bukankah tadi aku melihat engkau bersama-sama dengan Dia di taman itu?”",
Yohanes,18,27,Yohanes 18:27,فَأَنْكَرَ بُطْرُسُ أَيْضًا. وَلِلْوَقْتِ صَاحَ ٱلدِّيكُ.,"Sekali lagi, Petrus menyangkalnya, dan seketika itu juga, ayam berkokok.","Lalu, Petrus menyangkalnya lagi, dan segera ayam pun berkokoklah.",
Yohanes,18,28,Yohanes 18:28,ثُمَّ جَاءُوا بِيَسُوعَ مِنْ عِنْدِ قَيَافَا إِلَى دَارِ ٱلْوِلَايَةِ، وَكَانَ صُبْحٌ. وَلَمْ يَدْخُلُوا هُمْ إِلَى دَارِ ٱلْوِلَايَةِ لِكَيْ لَا يَتَنَجَّسُوا، فَيَأْكُلُونَ ٱلْفِصْحَ.,"Kemudian, mereka membawa Yesus dari tempat Kayafas ke gedung pengadilan, waktu itu masih dini hari, dan mereka sendiri tidak masuk ke dalam gedung pengadilan supaya mereka tidak menajiskan diri sehingga boleh makan Paskah.","Kemudian, mereka membawa Isa dari rumah Kayafas ke tempat pengadilan pemerintah. Waktu itu masih pagi sekali. Tetapi, orang-orang Israil tidak turut masuk ke tempat pengadilan itu supaya mereka tidak menjadi najis karena mereka hendak makan Paskah.",
Yohanes,18,29,Yohanes 18:29,فَخَرَجَ بِيلَاطُسُ إِلَيْهِمْ وَقَالَ: «أَيَّةَ شِكَايَةٍ تُقَدِّمُونَ عَلَى هَذَا ٱلْإِنْسَانِ؟».,"Karena itu, Pilatus keluar menemui mereka dan bertanya, “Apakah tuduhanmu terhadap Orang ini?”","Oleh karena itu, Pilatus menemui mereka di luar dan berkata, “Tuduhan apa yang kamu lontarkan atas orang ini?”",
Yohanes,18,30,Yohanes 18:30,أَجَابُوا وَقَالُوا لَهُ: «لَوْ لَمْ يَكُنْ فَاعِلَ شَرٍّ لَمَا كُنَّا قَدْ سَلَّمْنَاهُ إِلَيْكَ!».,"Mereka menjawab dan berkata kepadanya, “Kalau Orang ini bukan orang jahat, kami tentu tidak akan membawa-Nya kepadamu.”","Jawab mereka kepadanya, “Jika orang ini tidak melakukan kejahatan, tentu kami tidak akan menyerahkan-Nya kepada Tuan.”",
Yohanes,18,31,Yohanes 18:31,فَقَالَ لَهُمْ بِيلَاطُسُ: «خُذُوهُ أَنْتُمْ وَٱحْكُمُوا عَلَيْهِ حَسَبَ نَامُوسِكُمْ». فَقَالَ لَهُ ٱلْيَهُودُ: «لَا يَجُوزُ لَنَا أَنْ نَقْتُلَ أَحَدًا».,"Pilatus berkata kepada mereka, “Bawalah Dia dan hakimilah menurut hukummu.” Orang-orang Yahudi itu menjawab, “Adalah tidak sesuai hukum bagi kami untuk menghukum mati seseorang.”","Kata Pilatus kepada mereka, “Bawalah Dia dan hakimilah menurut hukummu sendiri.” Jawab orang-orang Israil itu kepadanya, “Kami dilarang membunuh orang.”",
Yohanes,18,32,Yohanes 18:32,لِيَتِمَّ قَوْلُ يَسُوعَ ٱلَّذِي قَالَهُ مُشِيرًا إِلَى أَيَّةِ مِيتَةٍ كَانَ مُزْمِعًا أَنْ يَمُوتَ.,"Ini terjadi untuk menggenapi perkataan Yesus, yang menunjukkan dengan kematian seperti apa Dia akan mati.",Hal itu terjadi supaya genaplah sabda yang telah disampaikan-Nya tentang bagaimana cara Ia akan wafat.,
Yohanes,18,33,Yohanes 18:33,ثُمَّ دَخَلَ بِيلَاطُسُ أَيْضًا إِلَى دَارِ ٱلْوِلَايَةِ وَدَعَا يَسُوعَ، وَقَالَ لَهُ: «أنْتَ مَلِكُ ٱلْيَهُودِ؟».,"Kemudian, Pilatus masuk kembali ke dalam gedung pengadilan dan memanggil Yesus, dan bertanya kepada-Nya, “Apakah Engkau Raja orang Yahudi?”","Pilatus masuk lagi ke dalam ruangan pengadilan pemerintah itu, lalu memanggil Isa dan berkata kepada-Nya, “Engkaukah raja orang Israil?”",
Yohanes,18,34,Yohanes 18:34,أَجَابَهُ يَسُوعُ: «أَمِنْ ذَاتِكَ تَقُولُ هَذَا، أَمْ آخَرُونَ قَالُوا لَكَ عَنِّي؟».,"Yesus menjawab, “Apakah pertanyaan itu dari dirimu sendiri, atau adakah orang lain yang memberitahumu tentang Aku?”","Sabda Isa, “Apakah perkataan itu berasal dari dirimu sendiri? Atau orang lainkah yang mengatakan kepadamu perihal Aku?”",
Yohanes,18,35,Yohanes 18:35,أَجَابَهُ بِيلَاطُسُ: «أَلَعَلِّي أَنَا يَهُودِيٌّ؟ أُمَّتُكَ وَرُؤَسَاءُ ٱلْكَهَنَةِ أَسْلَمُوكَ إِلَيَّ. مَاذَا فَعَلْتَ؟».,"Pilatus berkata, “Apakah aku seorang Yahudi? Bangsa dan imam-imam kepala-Mu sendiri menyerahkan Engkau kepadaku. Apa yang telah Engkau lakukan?”","Jawab Pilatus, “Apakah aku orang Israil? Bangsamu dan imam-imam kepala yang telah menyerahkan Engkau kepadaku. Apa sebenarnya yang telah Engkau lakukan?”",
Yohanes,18,36,Yohanes 18:36,أَجَابَ يَسُوعُ: «مَمْلَكَتِي لَيْسَتْ مِنْ هَذَا ٱلْعَالَمِ. لَوْ كَانَتْ مَمْلَكَتِي مِنْ هَذَا ٱلْعَالَمِ، لَكَانَ خُدَّامِي يُجَاهِدُونَ لِكَيْ لَا أُسَلَّمَ إِلَى ٱلْيَهُودِ. وَلَكِنِ ٱلْآنَ لَيْسَتْ مَمْلَكَتِي مِنْ هُنَا».,"Yesus berkata, “Kerajaan-Ku bukan dari dunia ini. Jika kerajaan-Ku dari dunia ini, pelayan-pelayan-Ku pasti akan melawan supaya Aku tidak diserahkan kepada orang-orang Yahudi. Akan tetapi, kerajaan-Ku bukanlah dari dunia ini.”","Sabda Isa, “Kerajaan-Ku bukanlah dari dunia ini. Jika kerajaan-Ku dari dunia, tentunya pengawal-pengawal-Ku akan melawan supaya Aku tidak sampai jatuh ke tangan orang Israil. Akan tetapi, kerajaan-Ku bukan dari dunia ini.”",
Yohanes,18,37,Yohanes 18:37,فَقَالَ لَهُ بِيلَاطُسُ: «أَفَأَنْتَ إِذًا مَلِكٌ؟». أَجَابَ يَسُوعُ: «أَنْتَ تَقُولُ: إِنِّي مَلِكٌ. لِهَذَا قَدْ وُلِدْتُ أَنَا، وَلِهَذَا قَدْ أَتَيْتُ إِلَى ٱلْعَالَمِ لِأَشْهَدَ لِلْحَقِّ. كُلُّ مَنْ هُوَ مِنَ ٱلْحَقِّ يَسْمَعُ صَوْتِي».,"Pilatus berkata, “Jadi, Engkau seorang raja?” Yesus menjawab, “Engkaulah yang mengatakan bahwa Aku adalah raja. Untuk inilah Aku lahir, dan untuk inilah Aku datang ke dunia, yaitu untuk bersaksi tentang kebenaran. Setiap orang yang berasal dari kebenaran akan mendengarkan suara-Ku.”","Lalu, kata Pilatus kepada-Nya, “Kalau begitu, Engkau seorang raja, bukan?” Sabda Isa, “Engkau mengatakannya bahwa Aku adalah seorang raja. Itulah sebabnya, Aku lahir dan itulah sebabnya Aku datang ke dalam dunia, yaitu supaya Aku memberi kesaksian mengenai kebenaran. Siapa berasal dari kebenaran, ia akan mendengarkan suara-Ku.”",
Yohanes,18,38,Yohanes 18:38,قَالَ لَهُ بِيلَاطُسُ: «مَا هُوَ ٱلْحَقُّ؟!». وَلَمَّا قَالَ هَذَا خَرَجَ أَيْضًا إِلَى ٱلْيَهُودِ وَقَالَ لَهُمْ: «أَنَا لَسْتُ أَجِدُ فِيهِ عِلَّةً وَاحِدَةً.,"Pilatus berkata kepada-Nya, “Apakah kebenaran itu?” Dan, setelah berkata demikian, Pilatus keluar lagi menemui orang-orang Yahudi, dan berkata kepada mereka, “Aku tidak menemukan kesalahan apa pun pada-Nya.","Kata Pilatus kepada-Nya, “Apakah kebenaran itu?”",
Yohanes,18,39,Yohanes 18:39,وَلَكُمْ عَادَةٌ أَنْ أُطْلِقَ لَكُمْ وَاحِدًا فِي ٱلْفِصْحِ. أَفَتُرِيدُونَ أَنْ أُطْلِقَ لَكُمْ مَلِكَ ٱلْيَهُودِ؟».,"Namun, kamu memiliki satu kebiasaan bahwa aku harus membebaskan seorang tahanan pada hari Paskah. Jadi, apakah kamu mau supaya aku membebaskan ‘Raja Orang Yahudi’ ini?”","(18-38b) Setelah Pilatus berkata begitu, ia keluar lagi untuk menemui orang-orang Israil. Lalu, ia berkata kepada mereka, “Aku tidak mendapati satu kesalahan pun pada-Nya. (18-39) Tetapi, menurut adat kebiasaanmu, aku harus melepaskan seseorang bagi kamu pada setiap hari raya Paskah. Maukah kamu apabila aku melepaskan bagimu raja orang Israil ini?”",
Yohanes,18,40,Yohanes 18:40,فَصَرَخُوا أَيْضًا جَمِيعُهُمْ قَائِلِينَ: «لَيْسَ هَذَا بَلْ بَارَابَاسَ!». وَكَانَ بَارَابَاسُ لِصًّا.,"Mereka menjawab lagi dengan berteriak, “Jangan bebaskan Orang ini, melainkan Barabas!” Barabas adalah seorang perampok.","Lalu, mereka berteriak, “Jangan orang itu! Barabas saja!” Barabas adalah seorang penyamun.",
Yohanes,19,1,Yohanes 19:1,فَحِينَئِذٍ أَخَذَ بِيلَاطُسُ يَسُوعَ وَجَلَدَهُ.,Pilatus mengambil Yesus dan memerintahkan supaya Yesus disesah.,"Setelah itu, Pilatus memberi perintah agar Isa dibawa dan disesah. 2 Kemudian, para prajurit menganyam sebuah mahkota dari duri dan mengenakannya pada kepala Isa. Selain itu, mereka juga memakaikan kepada-Nya jubah berwarna ungu. 3 Mereka mendekati-Nya dan berkata, “Salam, wahai raja orang Israil!” Kemudian, mereka menampar-Nya. 4 Pilatus keluar lagi dan berkata kepada orang-orang Israil, “Lihat, aku membawa Dia keluar supaya kamu tahu bahwa aku tidak mendapati satu kesalahan pun pada-Nya.” 5 Lalu, Isa keluar dengan memakai mahkota duri dan jubah berwarna ungu. Kemudian, kata Pilatus kepada orang-orang Israil itu, “Lihatlah orang ini!” 6 Pada waktu imam-imam kepala dan pengawal-pengawal Israil melihat Dia, mereka berseru, “Salibkan Dia! Salibkan Dia!” Kata Pilatus kepada mereka, “Ambillah Dia dan salibkan sendiri karena aku tidak mendapati kesalahan pada-Nya.” 7 Jawab orang-orang Israil kepadanya, “Kami memiliki hukum tertentu dan menurut hukum itu Ia harus mati sebab Ia mengangkat diri-Nya sebagai Sang Anak yang datang dari Allah.” 8 Saat Pilatus mendengar perkataan itu, rasa takutnya semakin menjadi-jadi. 9 Ia masuk lagi ke tempat pengadilan pemerintah dan berkata kepada Isa, “Dari manakah asal-Mu?” Tetapi, Isa tidak memberikan jawaban kepadanya. 10 Kata Pilatus kepada-Nya, “Tidakkah Engkau mau berbicara dengan aku? Tidakkah Engkau tahu bahwa aku mempunyai wewenang untuk melepaskan Engkau dan aku pun mempunyai wewenang untuk menyalibkan Engkau?” 11 Sabda Isa kepadanya, “Engkau tidak mempunyai wewenang apa pun atas diri-Ku jika wewenang itu tidak diberikan kepadamu dari atas. Itulah sebabnya, orang yang menyerahkan Aku kepadamu lebih besar dosanya.” 12 Sejak saat itu Pilatus mencari jalan untuk melepaskan Dia, tetapi orang-orang Israil itu berteriak-teriak, “Jika orang ini Tuan lepaskan, maka Tuan bukan sahabat Kaisar! Sebab siapa mengangkat dirinya sebagai raja, ia melawan Kaisar!” 13 Setelah Pilatus mendengar perkataan itu, ia memerintahkan agar Isa dibawa keluar. Lalu, ia duduk di kursi pengadilan, di tempat yang bernama Lantai Batu (dalam bahasa Ibraninya disebut Gabata). 14 Hari itu adalah hari persiapan Paskah, kira-kira pada jam yang keenam. Lalu, kata Pilatus kepada orang-orang Israil itu, “Lihatlah rajamu!” 15 Kemudian, berteriaklah mereka, “Enyahkanlah Dia! Enyahkanlah Dia! Salibkan Dia!” Kata Pilatus kepada mereka, “Masakan aku akan menyalibkan rajamu?” Jawab imam-imam kepala itu, “Kami tidak mempunyai raja lain, kecuali Kaisar!” 16 Akhirnya Pilatus menyerahkan Isa kepada mereka untuk disalibkan. Isa Disalibkan 17 (19-16b) Lalu, mereka pun membawa Isa. (19-17) Sambil memikul salib-Nya sendiri, Isa berjalan menuju tempat yang bernama Tempat Tengkorak, yang dalam bahasa Ibrani disebut Golgota. 18 Di situlah mereka menyalibkan Dia bersama-sama dengan dua orang lainnya di sebelah kanan dan kiri-Nya, sedangkan Isa di tengah-tengah. 19 Pilatus memerintahkan agar dibuat tulisan yang kemudian diletakkan pada bagian atas salib itu, demikian bunyinya, “Isa orang Nazaret, Raja orang Israil.” 20 Banyak orang Israil yang membaca tulisan itu karena tempat di mana Isa disalibkan dekat dengan kota. Apalagi tulisan itu ditulis dalam bahasa Ibrani, Latin, dan Yunani. 21 Lalu, imam-imam kepala Israil berkata kepada Pilatus, “Tuan, jangan tuliskan ‘Raja orang Israil,’ melainkan, ‘Orang ini berkata: Akulah raja orang Israil.’” 22 Jawab Pilatus, “Apa yang kutuliskan, akan tetap tertulis begitu.” 23 Setelah prajurit-prajurit itu menyalibkan Isa, mereka mengambil pakaian-Nya. Pakaian itu mereka bagi menjadi empat bagian dan masing-masing prajurit mendapat satu bagian. Mereka juga mengambil jubah-Nya, tetapi jubah itu tidak berjahit, melainkan hanya berupa sehelai kain terusan dari atas sampai ke bawah. 24 Kata mereka satu kepada lainnya, “Jangan kita sobek. Sebaiknya, kita undi saja siapa yang berhak mendapatkannya.” Hal itu terjadi supaya genaplah apa yang tertulis dalam Kitab Suci, “Pakaian-Ku mereka bagi di antara mereka, sedangkan atas jubah-Ku, mereka melempar undi.” Itulah yang dilakukan oleh prajurit-prajurit itu. 25 Di dekat salib Isa berdiri ibu-Nya, saudara ibu-Nya yang perempuan, yaitu Maryam istri Klopas, serta Maryam orang Magdala. 26 Pada waktu Isa melihat ibu-Nya dan pengikut yang dikasihi-Nya itu berdiri di dekat-Nya, bersabdalah Ia kepada ibu-Nya, “Ibu, lihatlah anakmu!” 27 Kemudian, Ia juga bersabda kepada pengikut itu, “Lihatlah ibumu!” Sejak saat itu, pengikut-Nya itu menerima ibu Isa untuk tinggal di rumahnya. Isa Wafat 28 Selang beberapa saat, bersabdalah Isa, “Aku haus!” Hal itu dikatakan-Nya karena Ia tahu bahwa segala sesuatunya sudah selesai, dan supaya apa yang tertulis dalam Kitab Suci digenapi. 29 Di situ ada sebuah bejana berisi air anggur asam. Mereka menuangkan air anggur asam itu pada bunga karang yang sudah dicucukkan pada sebatang tangkai hisop, lalu mereka menyodorkannya ke mulut Isa. 30 Setelah Isa mengecap air anggur asam itu, bersabdalah Ia, “Sudah selesai!” Kemudian, Ia menundukkan kepala-Nya dan menyerahkan nyawa-Nya. Lambung Isa Ditikam 31 Hari itu adalah hari persiapan, dan esoknya adalah hari Sabat yang khusus. Oleh karena itu, supaya mayat-mayat itu tidak tinggal pada kayu salib di hari Sabat, maka orang-orang Israil meminta kepada Pilatus agar kaki dari orang-orang yang tersalib itu dipatahkan, lalu mayat-mayatnya diturunkan. 32 Maka, datanglah para prajurit. Mereka mematahkan kaki dari orang pertama yang disalibkan bersama-sama dengan Isa, kemudian kaki dari orang yang lainnya. 33 Tetapi, ketika para prajurit itu mendekati Isa dan melihat bahwa Ia sudah meninggal, mereka tidak mematahkan kaki-Nya. 34 Meskipun begitu, salah seorang dari antara mereka menikam lambung Isa dengan tombaknya, dan seketika itu juga mengalirlah darah dan air. 35 Orang yang memberi kesaksian ini adalah orang yang menyaksikannya sendiri, dan kesaksiannya benar. Ia tahu bahwa ia mengatakan kebenaran, dan ia bersaksi supaya kamu percaya. 36 Semua itu terjadi supaya genaplah apa yang telah tertulis dalam Kitab Suci, “Tidak satu pun dari tulang-Nya akan dipatahkan.” 37 Ada pula nas lain yang mengatakan, “Mereka akan memandang Dia yang telah mereka tikam.” Isa Dimakamkan 38 Setelah itu, Yusuf dari Arimatea meminta kepada Pilatus untuk mengambil jenazah Isa (Yusuf adalah salah seorang pengikut Isa yang mengikuti-Nya secara sembunyi-sembunyi karena ia takut kepada orang-orang Israil). Pilatus memberinya izin. Lalu, ia pun pergi mengambil jenazah Isa. 39 Nikodemus, yang pernah datang menemui Isa pada waktu malam, datang juga membawa sejenis damar yang wangi dan gaharu seberat kira-kira tiga puluh kilogram. 40 Mereka mengambil jenazah Isa, lalu mengafani jenazah itu dengan kain kafan serta merempah-rempahinya menurut adat orang Israil dalam memakamkan jenazah. 41 Di situ, di tempat Isa disalibkan, ada sebuah taman. Dalam taman itu ada sebuah makam baru yang belum pernah dipakai. 42 Karena hari itu adalah hari persiapan orang Israil dan karena makam itu dekat dari situ, jenazah Isa mereka makamkan di sana. << Yahya 19 >>",
Yohanes,19,2,Yohanes 19:2,وَضَفَرَ ٱلْعَسْكَرُ إِكْلِيلًا مِنْ شَوْكٍ وَوَضَعُوهُ عَلَى رَأْسِهِ، وَأَلْبَسُوهُ ثَوْبَ أُرْجُوَانٍ،,"Para prajurit menganyam sebuah mahkota dari ranting-ranting berduri dan memakaikannya pada kepala-Nya, dan memakaikan jubah ungu kepada-Nya.","Kemudian, para prajurit menganyam sebuah mahkota dari duri dan mengenakannya pada kepala Isa. Selain itu, mereka juga memakaikan kepada-Nya jubah berwarna ungu.",
Yohanes,19,3,Yohanes 19:3,وَكَانُوا يَقُولُونَ: «ٱلسَّلَامُ يَا مَلِكَ ٱلْيَهُودِ!». وَكَانُوا يَلْطِمُونَهُ.,"Mereka maju mendekati Yesus dan berkata, “Salam, hai Raja orang Yahudi!” Lalu, mereka menampar muka-Nya.","Mereka mendekati-Nya dan berkata, “Salam, wahai raja orang Israil!” Kemudian, mereka menampar-Nya.",
Yohanes,19,4,Yohanes 19:4,فَخَرَجَ بِيلَاطُسُ أَيْضًا خَارِجًا وَقَالَ لَهُمْ: «هَا أَنَا أُخْرِجُهُ إِلَيْكُمْ لِتَعْلَمُوا أَنِّي لَسْتُ أَجِدُ فِيهِ عِلَّةً وَاحِدَةً».,"Pilatus keluar lagi dan berkata kepada mereka , “Lihatlah! Aku akan membawa Yesus ke luar kepadamu supaya kamu tahu bahwa aku tidak menemukan kesalahan apa pun pada-Nya.”","Pilatus keluar lagi dan berkata kepada orang-orang Israil, “Lihat, aku membawa Dia keluar supaya kamu tahu bahwa aku tidak mendapati satu kesalahan pun pada-Nya.”",
Yohanes,19,5,Yohanes 19:5,فَخَرَجَ يَسُوعُ خَارِجًا وَهُوَ حَامِلٌ إِكْلِيلَ ٱلشَّوْكِ وَثَوْبَ ٱلْأُرْجُوانِ. فَقَالَ لَهُمْ بِيلَاطُسُ: «هُوَذَا ٱلْإِنْسَانُ!».,"Lalu, Yesus keluar dengan memakai mahkota duri dan jubah ungu. Pilatus berkata kepada mereka, “Lihatlah Orang ini!”","Lalu, Isa keluar dengan memakai mahkota duri dan jubah berwarna ungu. Kemudian, kata Pilatus kepada orang-orang Israil itu, “Lihatlah orang ini!”",
Yohanes,19,6,Yohanes 19:6,فَلَمَّا رَآهُ رُؤَسَاءُ ٱلْكَهَنَةِ وَٱلْخُدَّامُ صَرَخُوا قَائِلِينَ: «ٱصْلِبْهُ! ٱصْلِبْهُ!». قَالَ لَهُمْ بِيلَاطُسُ: «خُذُوهُ أَنْتُمْ وَٱصْلِبُوهُ، لِأَنِّي لَسْتُ أَجِدُ فِيهِ عِلَّةً».,"Ketika imam-imam kepala dan para perwira melihat Dia, mereka berteriak, “Salibkan Dia, salibkan Dia!” Akan tetapi, Pilatus berkata kepada mereka, “Bawalah Dia dan salibkan sendiri karena aku tidak menemukan kesalahan apa pun pada-Nya.”","Pada waktu imam-imam kepala dan pengawal-pengawal Israil melihat Dia, mereka berseru, “Salibkan Dia! Salibkan Dia!” Kata Pilatus kepada mereka, “Ambillah Dia dan salibkan sendiri karena aku tidak mendapati kesalahan pada-Nya.”",
Yohanes,19,7,Yohanes 19:7,أَجَابَهُ ٱلْيَهُودُ: «لَنَا نَامُوسٌ، وَحَسَبَ نَامُوسِنَا يَجِبُ أَنْ يَمُوتَ، لِأَنَّهُ جَعَلَ نَفْسَهُ ٱبْنَ ٱللهِ».,"Orang-orang Yahudi itu menjawab dia, “Kami mempunyai hukum, dan menurut hukum itu, Dia harus mati karena Dia menganggap diri-Nya adalah Anak Allah.”","Jawab orang-orang Israil kepadanya, “Kami memiliki hukum tertentu dan menurut hukum itu Ia harus mati sebab Ia mengangkat diri-Nya sebagai Sang Anak yang datang dari Allah.”",
Yohanes,19,8,Yohanes 19:8,فَلَمَّا سَمِعَ بِيلَاطُسُ هَذَا ٱلْقَوْلَ ٱزْدَادَ خَوْفًا.,"Ketika Pilatus mendengar perkataan itu, dia semakin takut,","Saat Pilatus mendengar perkataan itu, rasa takutnya semakin menjadi-jadi.",
Yohanes,19,9,Yohanes 19:9,فَدَخَلَ أَيْضًا إِلَى دَارِ ٱلْوِلَايَةِ وَقَالَ لِيَسُوعَ: «مِنْ أَيْنَ أَنْتَ؟». وَأَمَّا يَسُوعُ فَلَمْ يُعْطِهِ جَوَابًا.,"dan masuk kembali ke gedung pengadilan, dan bertanya kepada Yesus, “Dari manakah asal-Mu?” Akan tetapi, Yesus tidak menjawabnya.","Ia masuk lagi ke tempat pengadilan pemerintah dan berkata kepada Isa, “Dari manakah asal-Mu?” Tetapi, Isa tidak memberikan jawaban kepadanya.",
Yohanes,19,10,Yohanes 19:10,فَقَالَ لَهُ بِيلَاطُسُ: «أَمَا تُكَلِّمُنِي؟ أَلَسْتَ تَعْلَمُ أَنَّ لِي سُلْطَانًا أَنْ أَصْلِبَكَ وَسُلْطَانًا أَنْ أُطْلِقَكَ؟».,"Pilatus berkata kepada-Nya, “Engkau tidak mau berbicara denganku? Apakah Engkau tidak tahu bahwa aku memiliki kuasa untuk membebaskan-Mu dan memiliki kuasa untuk menyalibkan-Mu?”","Kata Pilatus kepada-Nya, “Tidakkah Engkau mau berbicara dengan aku? Tidakkah Engkau tahu bahwa aku mempunyai wewenang untuk melepaskan Engkau dan aku pun mempunyai wewenang untuk menyalibkan Engkau?”",
