Book,Chapter,Verse,Ref,Arabic,Indonesian,KitabSuci,Notes
Lukas,21,8,Lukas 21:8,فَقَالَ: «ٱنْظُرُوا! لَا تَضِلُّوا. فَإِنَّ كَثِيرِينَ سَيَأْتُونَ بِٱسْمِي قَائِلِينَ: إِنِّي أَنَا هُوَ! وَٱلزَّمَانُ قَدْ قَرُبَ! فَلَا تَذْهَبُوا وَرَاءَهُمْ.,"Jawab Yesus, “Berhati-hatilah supaya kamu tidak disesatkan. Sebab, banyak orang akan datang memakai nama-Ku dan berkata, ‘Akulah Dia ,’ dan ‘Waktunya sudah dekat.’ Janganlah kamu mengikuti mereka.","Isa bersabda, “Waspadalah, jangan sampai kamu disesatkan orang. Karena banyak orang akan datang dengan nama-Ku dan berkata, ‘Akulah Dia,’ dan, ‘Sudah tiba waktunya.’ Jangan ikuti mereka.",
Lukas,21,9,Lukas 21:9,فَإِذَا سَمِعْتُمْ بِحُرُوبٍ وَقَلَاقِلٍ فَلَا تَجْزَعُوا، لِأَنَّهُ لَا بُدَّ أَنْ يَكُونَ هَذَا أَوَّلًا، وَلَكِنْ لَا يَكُونُ ٱلْمُنْتَهَى سَرِيعًا».,"Namun, ketika kamu mendengar tentang peperangan dan pemberontakan, jangan kamu takut karena hal-hal itu memang harus terjadi terlebih dahulu, tetapi kesudahannya tidak akan segera datang.”","Apabila kamu mendengar berita-berita tentang peperangan dan huru-hara, jangan kamu terkejut. Karena semua itu harus terjadi terlebih dahulu, tetapi bukan berarti bahwa kesudahannya segera tiba.”",
Lukas,21,10,Lukas 21:10,ثُمَّ قَالَ لَهُمْ: «تَقُومُ أُمَّةٌ عَلَى أُمَّةٍ وَمَمْلَكَةٌ عَلَى مَمْلَكَةٍ،,"Kemudian, Yesus berkata kepada mereka, “Bangsa akan bangkit melawan bangsa, dan kerajaan akan bangkit melawan kerajaan.","Lalu, Isa bersabda lagi, “Bangsa yang satu akan bangkit melawan bangsa lainnya dan kerajaan yang satu melawan kerajaan lainnya.",
Lukas,21,11,Lukas 21:11,وَتَكُونُ زَلَازِلُ عَظِيمَةٌ فِي أَمَاكِنَ، وَمَجَاعَاتٌ وَأَوْبِئَةٌ. وَتَكُونُ مَخَاوِفُ وَعَلَامَاتٌ عَظِيمَةٌ مِنَ ٱلسَّمَاءِ.,"Akan terjadi gempa bumi yang dahsyat, bencana kelaparan, dan bermacam-macam penyakit di berbagai tempat. Akan muncul juga peristiwa-peristiwa yang mengerikan dan tanda-tanda besar dari langit.","Selain itu, akan terjadi juga berbagai gempa bumi yang dahsyat, kelaparan di berbagai tempat, wabah penyakit, hal-hal yang menakutkan, dan tanda-tanda ajaib yang dahsyat di langit.",
Lukas,21,12,Lukas 21:12,وَقَبْلَ هَذَا كُلِّهِ يُلْقُونَ أَيْدِيَهُمْ عَلَيْكُمْ وَيَطْرُدُونَكُمْ، وَيُسَلِّمُونَكُمْ إِلَى مَجَامِعَ وَسُجُونٍ، وَتُسَاقُونَ أَمَامَ مُلُوكٍ وَوُلَاةٍ لِأَجْلِ ٱسْمِي.,"Namun, sebelum semuanya ini terjadi, orang-orang akan menangkap dan menganiaya kamu. Mereka akan menyerahkanmu ke sinagoge-sinagoge mereka dan memasukkanmu ke dalam penjara. Mereka juga akan membawamu menghadap para raja dan gubernur karena nama-Ku.","Akan tetapi, sebelum semua itu terjadi, kamu akan ditangkap dan dianiaya. Kamu akan diserahkan ke rumah-rumah ibadah dan dimasukkan ke penjara. Kamu akan digiring ke hadapan raja-raja dan penguasa-penguasa karena nama-Ku.",
Lukas,21,13,Lukas 21:13,فَيَؤُولُ ذَلِكَ لَكُمْ شَهَادَةً.,Hal ini akan menjadi kesempatan bagimu untuk bersaksi.,Itulah kesempatan bagimu untuk memberi kesaksian.,
Lukas,21,14,Lukas 21:14,فَضَعُوا فِي قُلُوبِكُمْ أَنْ لَا تَهْتَمُّوا مِنْ قَبْلُ لِكَيْ تَحْتَجُّوا،,"Oleh karena itu, tetapkanlah hatimu untuk tidak memikirkan apa yang akan kamu katakan untuk membela diri,","Karena itu, tetapkanlah hatimu bahwa kamu tidak akan memikirkan terlebih dahulu apa yang harus kamu katakan",
Lukas,21,15,Lukas 21:15,لِأَنِّي أَنَا أُعْطِيكُمْ فَمًا وَحِكْمَةً لَا يَقْدِرُ جَمِيعُ مُعَانِدِيكُمْ أَنْ يُقَاوِمُوهَا أَوْ يُنَاقِضُوهَا.,sebab Aku akan memberikan perkataan dan kebijaksanaan kepadamu yang tidak dapat dilawan dan ditentang oleh musuh-musuhmu.,karena Aku sendirilah yang akan memberikan kepadamu kemampuan untuk berbicara dengan bijaksana sehingga kamu tidak dapat dilawan atau dibantah oleh semua orang yang memusuhimu.,
Lukas,21,16,Lukas 21:16,وَسَوْفَ تُسَلَّمُونَ مِنَ ٱلْوَالِدِينَ وَٱلْإِخْوَةِ وَٱلْأَقْرِبَاءِ وَٱلْأَصْدِقَاءِ، وَيَقْتُلُونَ مِنْكُمْ.,"Kamu akan dikhianati oleh orang tuamu, saudara laki-lakimu, keluargamu, dan teman-temanmu, dan mereka akan membunuh beberapa orang di antara kamu.","Kamu akan diserahkan oleh orang tuamu, saudara-saudaramu, kaum keluargamu, dan juga sahabat-sahabatmu, bahkan ada di antara kamu yang akan mereka bunuh.",
Lukas,21,17,Lukas 21:17,وَتَكُونُونَ مُبْغَضِينَ مِنَ ٱلْجَمِيعِ مِنْ أَجْلِ ٱسْمِي.,Kamu akan dibenci oleh semua orang karena nama-Ku.,Kamu akan dibenci oleh semua orang karena nama-Ku.,
Lukas,21,18,Lukas 21:18,وَلَكِنَّ شَعْرَةً مِنْ رُؤُوسِكُمْ لَا تَهْلِكُ.,"Akan tetapi, tidak sehelai rambut pun dari kepalamu yang akan jatuh.","Meskipun begitu, sehelai rambut pun dari kepalamu tidak akan ada yang hilang.",
Lukas,21,19,Lukas 21:19,بِصَبْرِكُمُ ٱقْتَنُوا أَنْفُسَكُمْ.,"Dengan ketabahanmu, kamu akan memperoleh hidupmu.”","Jika kamu tetap bertahan, kamu akan memperoleh hidupmu.”",
Lukas,21,20,Lukas 21:20,وَمَتَى رَأَيْتُمْ أُورُشَلِيمَ مُحَاطَةً بِجُيُوشٍ، فَحِينَئِذٍ ٱعْلَمُوا أَنَّهُ قَدِ ٱقْتَرَبَ خَرَابُهَا.,"“Akan tetapi, ketika kamu melihat Kota Yerusalem dikepung oleh pasukan-pasukan tentara, kamu akan tahu bahwa kehancurannya sudah dekat.","“Apabila kamu melihat Yerusalem dikepung oleh tentara, ketahuilah bahwa kebinasaannya sudah dekat.",
Lukas,21,21,Lukas 21:21,حِينَئِذٍ لِيَهْرُبِ ٱلَّذِينَ فِي ٱلْيَهُودِيَّةِ إِلَى ٱلْجِبَالِ، وَٱلَّذِينَ فِي وَسْطِهَا فَلْيَفِرُّوا خَارِجًا، وَٱلَّذِينَ فِي ٱلْكُوَرِ فَلَا يَدْخُلُوهَا،,"Pada waktu itu, orang-orang yang ada di wilayah Yudea harus melarikan diri ke pegunungan, orang-orang yang berada di dalam kota harus pergi keluar kota, dan orang-orang yang berada di desa-desa tidak boleh masuk ke Kota Yerusalem.","Pada waktu itu, orang-orang yang berada di wilayah Yudea harus melarikan diri ke pegunungan. Orang yang berada di dalam kota harus keluar dari situ, dan orang yang berada di luar kota jangan masuk ke dalam kota.",
Lukas,21,22,Lukas 21:22,لِأَنَّ هَذِهِ أَيَّامُ ٱنْتِقَامٍ، لِيَتِمَّ كُلُّ مَا هُوَ مَكْتُوبٌ.,Itulah hari-hari penghukuman supaya semua hal yang sudah tertulis digenapi.,"Karena pada masa itulah Allah akan menghukum bangsa ini, dan semua yang tertulis mengenai hal itu akan menjadi kenyataan.",
Lukas,21,23,Lukas 21:23,وَوَيْلٌ لِلْحَبَالَى وَٱلْمُرْضِعَاتِ فِي تِلْكَ ٱلْأَيَّامِ! لِأَنَّهُ يَكُونُ ضِيقٌ عَظِيمٌ عَلَى ٱلْأَرْضِ وَسُخْطٌ عَلَى هَذَا ٱلشَّعْبِ.,"Celakalah perempuan-perempuan yang sedang hamil dan menyusui pada saat itu sebab akan terjadi penderitaan yang luar biasa di negeri ini, dan murka yang besar atas bangsa ini.",Celakalah ibu-ibu yang pada saat itu sedang mengandung dan sedang menyusui anak! Karena kesusahan besar akan menimpa negeri ini dan penduduknya akan menghadapi murka.,
Lukas,21,24,Lukas 21:24,وَيَقَعُونَ بِفَمِ ٱلسَّيْفِ، وَيُسْبَوْنَ إِلَى جَمِيعِ ٱلْأُمَمِ، وَتَكُونُ أُورُشَلِيمُ مَدُوسَةً مِنَ ٱلْأُمَمِ، حَتَّى تُكَمَّلَ أَزْمِنَةُ ٱلْأُمَمِ.,Mereka akan dibunuh dengan pedang dan ditawan oleh bangsa-bangsa. Kota Yerusalem akan dikuasai bangsa-bangsa asing sampai masa kejayaan bangsa-bangsa itu berakhir.”,Mereka akan mati dibunuh dengan pedang dan digiring sebagai tawanan ke tengah-tengah bangsa-bangsa. Kota Yerusalem akan diinjak-injak oleh bangsa-bangsa yang tidak mengenal Allah dan hal itu akan terus berlangsung sampai masa yang ditentukan bagi bangsa-bangsa itu untuk berkuasa menjadi genap.”,
Lukas,21,25,Lukas 21:25,«وَتَكُونُ عَلَامَاتٌ فِي ٱلشَّمْسِ وَٱلْقَمَرِ وَٱلنُّجُومِ، وَعَلَى ٱلْأَرْضِ كَرْبُ أُمَمٍ بحَيْرَةٍ. اَلْبَحْرُ وَٱلْأَمْوَاجُ تَضِجُّ،,"“Akan ada tanda-tanda pada matahari, bulan, dan bintang-bintang. Di bumi, bangsa-bangsa akan ketakutan dalam kebingungan oleh gemuruh lautan dan deru ombak.","“Pada matahari, bulan, dan bintang-bintang akan terjadi tanda-tanda. Di bumi, bangsa-bangsa akan ketakutan dan bingung menghadapi deru laut serta ombak.",
Lukas,21,26,Lukas 21:26,وَٱلنَّاسُ يُغْشَى عَلَيْهِمْ مِنْ خَوْفٍ وَٱنْتِظَارِ مَا يَأْتِي عَلَى ٱلْمَسْكُونَةِ، لِأَنَّ قُوَّاتِ ٱلسَّمَاوَاتِ تَتَزَعْزَعُ.,Orang-orang akan pingsan karena ketakutan dan penantian akan hal-hal yang akan terjadi atas bumi ini sebab semua kuasa yang ada di langit akan diguncangkan.,Orang-orang akan pingsan dilanda kecemasan. Mereka ketakutan menghadapi segala sesuatu yang menimpa bumi ini sebab semua kuasa langit akan diguncangkan.,
Lukas,21,27,Lukas 21:27,وَحِينَئِذٍ يُبْصِرُونَ ٱبْنَ ٱلْإِنْسَانِ آتِيًا فِي سَحَابَةٍ بِقُوَّةٍ وَمَجْدٍ كَثِيرٍ.,"Kemudian, mereka akan melihat Anak Manusia datang dalam awan dengan kuasa dan kemuliaan yang besar.","Kemudian, mereka akan melihat Anak Manusia datang dalam awan dengan kuasa dan kemuliaan yang besar.",
Lukas,21,28,Lukas 21:28,وَمَتَى ٱبْتَدَأَتْ هَذِهِ تَكُونُ، فَٱنْتَصِبُوا وَٱرْفَعُوا رُؤُوسَكُمْ لِأَنَّ نَجَاتَكُمْ تَقْتَرِبُ».,"Apabila hal-hal ini mulai terjadi, berdirilah dan angkatlah kepalamu karena waktu pembebasanmu sudah dekat.”","Apabila hal-hal itu mulai terjadi, bangkitlah dan angkatlah wajahmu karena tidak lama lagi kamu akan ditebus.”",
Lukas,21,29,Lukas 21:29,وَقَالَ لَهُمْ مَثَلًا: «اُنْظُرُوا إِلَى شَجَرَةِ ٱلتِّينِ وَكُلِّ ٱلْأَشْجَارِ.,"Kemudian, Yesus menceritakan sebuah perumpamaan kepada mereka, “Lihatlah pohon ara dan semua pohon yang lain.","Lalu, Isa menyampaikan ibarat ini kepada mereka, “Perhatikanlah pohon ara atau pohon-pohon lainnya.",
Lukas,21,30,Lukas 21:30,مَتَى أَفْرَخَتْ تَنْظُرُونَ وَتَعْلَمُونَ مِنْ أَنْفُسِكُمْ أَنَّ ٱلصَّيْفَ قَدْ قَرُبَ.,"Apabila pohon-pohon itu menumbuhkan daun-daunnya, kamu akan mengerti dan mengetahui bahwa musim panas sudah dekat.","Apabila kamu melihat pohon-pohon itu mulai bertunas, maka kamu tahu bahwa musim panas hampir tiba.",
Lukas,21,31,Lukas 21:31,هَكَذَا أَنْتُمْ أَيْضًا، مَتَى رَأَيْتُمْ هَذِهِ ٱلْأَشْيَاءَ صَائِرَةً، فَٱعْلَمُوا أَنَّ مَلَكُوتَ ٱللهِ قَرِيبٌ.,"Begitu pula apabila kamu melihat semua itu terjadi, kamu akan tahu bahwa Kerajaan Allah sudah dekat.","Begitu juga apabila kamu melihat hal-hal itu terjadi, ketahuilah bahwa Kerajaan Allah sudah dekat.",
Lukas,21,32,Lukas 21:32,اَلْحَقَّ أَقُولُ لَكُمْ: إِنَّهُ لَا يَمْضِي هَذَا ٱلْجِيلُ حَتَّى يَكُونَ ٱلْكُلُّ.,"Sesungguhnya Aku berkata kepadamu, generasi ini tidak akan mati sampai semua hal ini terjadi.","Sesungguhnya, Aku berkata kepadamu, semua itu akan terjadi sebelum generasi ini lenyap.",
Lukas,21,33,Lukas 21:33,اَلسَّمَاءُ وَٱلْأَرْضُ تَزُولَانِ، وَلَكِنَّ كَلَامِي لَايَزُولُ.,"Langit dan bumi akan lenyap, tetapi perkataan-Ku tidak akan berlalu.”","Langit dan bumi akan lenyap, tetapi perkataan-Ku tidak akan lenyap.”",
Lukas,21,34,Lukas 21:34,«فَٱحْتَرِزُوا لِأَنْفُسِكُمْ لِئَلَّا تَثْقُلَ قُلُوبُكُمْ فِي خُمَارٍ وَسُكْرٍ وَهُمُومِ ٱلْحَيَاةِ، فَيُصَادِفَكُمْ ذَلِكَ ٱلْيَوْمُ بَغْتَةً.,"“Berhati-hatilah agar hatimu tidak dipenuhi dengan keinginan untuk berpesta, bermabuk-mabukan, dan mengkhawatirkan hidup. Dan, hari itu akan datang atasmu seperti perangkap.","“Jagalah dirimu, jangan sampai hatimu penuh dengan keinginan untuk berpesta pora dan bermabuk-mabukan serta penuh dengan kekhawatiran akan kehidupan sehari-hari sehingga hari Tuhan datang menimpa dirimu seperti jerat.",
Lukas,21,35,Lukas 21:35,لِأَنَّهُ كَٱلْفَخِّ يَأْتِي عَلَى جَمِيعِ ٱلْجَالِسِينَ عَلَى وَجْهِ كُلِّ ٱلْأَرْضِ.,"Sebab, hari itu akan datang ke atas segala sesuatu yang tinggal di seluruh muka bumi ini.",Sebab hari itu akan menimpa semua orang di muka bumi ini.,
Lukas,21,36,Lukas 21:36,اِسْهَرُوا إِذًا وَتَضَرَّعُوا فِي كُلِّ حِينٍ، لِكَيْ تُحْسَبُوا أَهْلًا لِلنَّجَاةِ مِنْ جَمِيعِ هَذَا ٱلْمُزْمِعِ أَنْ يَكُونَ، وَتَقِفُوا قُدَّامَ ٱبْنِ ٱلْإِنْسَانِ».,Berjaga-jagalah setiap waktu dan selalu berdoa supaya kamu mendapat kekuatan untuk melepaskan diri dari semua hal yang akan terjadi itu dan untuk berdiri di hadapan Anak Manusia.”,Berjagalah dan berdoalah selalu supaya kamu dapat luput dari semua yang akan terjadi itu dan dapat berdiri di hadapan Anak Manusia.”,
Lukas,21,37,Lukas 21:37,وَكَانَ فِي ٱلنَّهَارِ يُعَلِّمُ فِي ٱلْهَيْكَلِ، وَفِي ٱللَّيْلِ يَخْرُجُ وَيَبِيتُ فِي ٱلْجَبَلِ ٱلَّذِي يُدْعَى جَبَلَ ٱلزَّيْتُونِ.,"Pada siang hari, Yesus mengajar orang banyak di pelataran Bait Allah, tetapi pada malam hari, Dia meninggalkan kota dan bermalam di Bukit Zaitun.","Setiap hari Isa mengajar di Bait Allah, sedangkan pada waktu malam Ia keluar dan pergi bermalam di Bukit Zaitun.",
Lukas,21,38,Lukas 21:38,وَكَانَ كُلُّ ٱلشَّعْبِ يُبَكِّرُونَ إِلَيْهِ فِي ٱلْهَيْكَلِ لِيَسْمَعُوهُ.,"Dan, pagi-pagi, semua orang datang kepada-Nya di dalam Bait Suci untuk mendengarkan-Nya.",Pagi-pagi semua orang datang kepada-Nya di Bait Allah untuk mendengarkan pengajaran-Nya.,
Lukas,22,1,Lukas 22:1,وَقَرُبَ عِيدُ ٱلْفَطِيرِ، ٱلَّذِي يُقَالُ لَهُ ٱلْفِصْحُ.,Hari raya Roti Tidak Beragi yang disebut hari Pesakh sudah dekat.,"Hari raya Roti Tidak Beragi, yang disebut juga hari raya Paskah, sudah dekat.",
Lukas,22,2,Lukas 22:2,وَكَانَ رُؤَسَاءُ ٱلْكَهَنَةِ وَٱلْكَتَبَةُ يَطْلُبُونَ كَيْفَ يَقْتُلُونَهُ، لِأَنَّهُمْ خَافُوا ٱلشَّعْبَ.,"Imam-imam kepala dan ahli-ahli Taurat mencari cara untuk membunuh Yesus, karena mereka takut terhadap orang banyak.",Imam-imam kepala dan para ahli Kitab Suci Taurat mencari jalan bagaimana melenyapkan Isa sebab mereka takut kepada orang banyak.,
Lukas,22,3,Lukas 22:3,فَدَخَلَ ٱلشَّيْطَانُ فِي يَهُوذَا ٱلَّذِي يُدْعَى ٱلْإِسْخَرْيُوطِيَّ، وَهُوَ مِنْ جُمْلَةِ ٱلِٱثْنَيْ عَشَرَ.,"Kemudian, Setan masuk ke dalam Yudas, yang disebut Iskariot, salah satu dari dua belas murid.","Lalu, masuklah Iblis ke dalam diri Yudas yang disebut juga Iskariot. Ia adalah salah seorang dari kedua belas pengikut Isa.",
Lukas,22,4,Lukas 22:4,فَمَضَى وَتَكَلَّمَ مَعَ رُؤَسَاءِ ٱلْكَهَنَةِ وَقُوَّادِ ٱلْجُنْدِ كَيْفَ يُسَلِّمُهُ إِلَيْهِمْ.,Yudas pun pergi untuk berunding dengan imam-imam kepala dan pengawal Bait Allah tentang bagaimana ia dapat menyerahkan Yesus kepada mereka.,Ia pergi kepada imam-imam kepala dan kepala-kepala pengawal Bait Allah serta berbicara dengan mereka mengenai bagaimana ia akan menyerahkan Isa kepada mereka.,
Lukas,22,5,Lukas 22:5,فَفَرِحُوا وَعَاهَدُوهُ أَنْ يُعْطُوهُ فِضَّةً.,Mereka sangat senang dan sepakat untuk memberinya uang.,Mereka gembira dan berjanji hendak memberikan sejumlah uang perak kepadanya.,
Lukas,22,6,Lukas 22:6,فَوَاعَدَهُمْ. وَكَانَ يَطْلُبُ فُرْصَةً لِيُسَلِّمَهُ إِلَيْهِمْ خِلْوًا مِنْ جَمْعٍ.,Yudas setuju dan mulai mencari kesempatan untuk menyerahkan Yesus kepada mereka saat tidak ada orang banyak.,"Yudas menyetujuinya, kemudian ia mencari waktu yang baik untuk menyerahkan Isa tanpa diketahui orang banyak.",
Lukas,22,7,Lukas 22:7,وَجَاءَ يَوْمُ ٱلْفَطِيرِ ٱلَّذِي كَانَ يَنْبَغِي أَنْ يُذْبَحَ فِيهِ ٱلْفِصْحُ.,"Kemudian, hari raya Roti Tidak Beragi tiba dan itulah saat untuk mempersembahkan anak domba Paskah.",Tibalah hari raya Roti Tidak Beragi. Pada hari itulah domba Paskah harus disembelih.,
Lukas,22,8,Lukas 22:8,فَأَرْسَلَ بُطْرُسَ وَيُوحَنَّا قَائِلًا: «ٱذْهَبَا وَأَعِدَّا لَنَا ٱلْفِصْحَ لِنَأْكُلَ».,"Pada waktu itu, Yesus menyuruh Petrus dan Yohanes, kata-Nya, “Pergi dan persiapkanlah makanan Paskah untuk kita makan.”","Lalu, Isa menyuruh Petrus dan Yahya pergi menyediakan perjamuan Paskah untuk mereka. Sabda-Nya kepada mereka, “Pergilah kamu menyediakan makanan Paskah untuk kita.”",
Lukas,22,9,Lukas 22:9,فَقَالَا لَهُ: «أَيْنَ تُرِيدُ أَنْ نُعِدَّ؟».,"Kata mereka kepada Yesus, “Di manakah Engkau ingin kami mempersiapkannya?”","Mereka menjawab, “Ya Junjungan, di manakah Engkau kehendaki kami menyediakannya?”",
Lukas,22,10,Lukas 22:10,فَقَالَ لَهُمَا: «إِذَا دَخَلْتُمَا ٱلْمَدِينَةَ يَسْتَقْبِلُكُمَا إِنْسَانٌ حَامِلٌ جَرَّةَ مَاءٍ. اِتْبَعَاهُ إِلَى ٱلْبَيْتِ حَيْثُ يَدْخُلُ،,"Jawab Yesus kepada mereka, “Ketika kamu sudah masuk ke kota, kamu akan bertemu dengan seorang laki-laki yang membawa kendi; ikutilah ia ke rumah yang akan dimasukinya,","Isa bersabda kepada mereka, “Begitu kamu masuk ke dalam kota, kamu akan bertemu dengan seorang laki-laki yang sedang membawa buyung air. Ikutilah dia sampai ke rumah yang dimasukinya.",
Lukas,22,11,Lukas 22:11,وَقُولَا لِرَبِّ ٱلْبَيْتِ: يَقُولُ لَكَ ٱلْمُعَلِّمُ: أَيْنَ ٱلْمَنْزِلُ حَيْثُ آكُلُ ٱلْفِصْحَ مَعَ تَلَامِيذِي؟,"dan katakanlah kepada pemilik rumah itu, ‘Guru bertanya kepadamu: Di manakah ruang tamu tempat Aku dapat makan Paskah bersama murid-murid-Ku?’","Lalu, katakanlah kepada pemilik rumah itu, ‘Sabda Guru, “Di manakah ruangan yang disediakan bagi-Ku, yaitu tempat Aku dapat makan Paskah bersama-sama dengan para pengikut-Ku?”’",
Lukas,22,12,Lukas 22:12,فَذَاكَ يُرِيكُمَا عِلِّيَّةً كَبِيرَةً مَفْرُوشَةً. هُنَاكَ أَعِدَّا».,"Ia akan menunjukkan kepadamu sebuah ruangan besar di lantai atas, yang perabotannya sudah siap. Persiapkanlah makanan untuk kita di sana.”",Ia akan menunjukkan kepadamu ruangan atas yang besar dengan perabotan lengkap. Di situlah kamu sediakan makanan Paskah bagi kita!”,
Lukas,22,13,Lukas 22:13,فَٱنْطَلَقَا وَوَجَدَا كَمَا قَالَ لَهُمَا، فَأَعَدَّا ٱلْفِصْحَ.,"Lalu, Petrus bersama Yohanes pergi dan mendapati semuanya terjadi seperti yang dikatakan Yesus, dan mereka pun mempersiapkan makanan Paskah.","Maka, kedua pengikut Isa itu pun pergi dan mereka mendapati semuanya seperti yang telah disabdakan Isa kepada mereka. Lalu, mereka pun mempersiapkan semua keperluan Paskah.",
Lukas,22,14,Lukas 22:14,وَلَمَّا كَانَتِ ٱلسَّاعَةُ ٱتَّكَأَ وَٱلِٱثْنَا عَشَرَ رَسُولًا مَعَهُ،,"Ketika sudah tiba waktunya, Yesus dan para rasul duduk makan di sekeliling meja.","Ketika waktunya tiba, Isa pun duduk makan bersama para pengikut-Nya.",
Lukas,22,15,Lukas 22:15,وَقَالَ لَهُمْ: «شَهْوَةً ٱشْتَهَيْتُ أَنْ آكُلَ هَذَا ٱلْفِصْحَ مَعَكُمْ قَبْلَ أَنْ أَتَأَلَّمَ،,"Kemudian, Yesus berkata kepada mereka, “Aku ingin sekali makan hidangan Paskah ini bersama kamu sebelum Aku menderita.","Sabda-Nya kepada mereka, “Aku sangat rindu makan makanan Paskah ini dengan kamu sebelum Aku menghadapi maut.",
Lukas,22,16,Lukas 22:16,لِأَنِّي أَقُولُ لَكُمْ: إِنِّي لَا آكُلُ مِنْهُ بَعْدُ حَتَّى يُكْمَلَ فِي مَلَكُوتِ ٱللهِ».,"Sebab, Aku berkata kepadamu, Aku tidak akan memakannya lagi sampai hal ini digenapi dalam Kerajaan Allah.”","Sebab Aku berkata kepadamu, Aku tidak akan lagi memakannya sampai Paskah itu digenapi di dalam Kerajaan Allah.”",
Lukas,22,17,Lukas 22:17,ثُمَّ تَنَاوَلَ كَأْسًا وَشَكَرَ وَقَالَ: «خُذُوا هَذِهِ وَٱقْتَسِمُوهَا بَيْنَكُمْ،,"Lalu, Yesus mengambil cawan berisi anggur dan mengucap syukur, kemudian berkata, “Ambillah ini dan bagikanlah di antara kamu.","Isa mengambil sebuah cawan berisi anggur, kemudian mengucap syukur kepada Allah. Setelah itu, Ia bersabda, “Ambillah ini dan bagikanlah di antaramu.",
Lukas,22,18,Lukas 22:18,لِأَنِّي أَقُولُ لَكُمْ: إِنِّي لَا أَشْرَبُ مِنْ نِتَاجِ ٱلْكَرْمَةِ حَتَّى يَأْتِيَ مَلَكُوتُ ٱللهِ».,"Sebab, Aku berkata kepadamu, mulai sekarang Aku tidak akan minum anggur sampai Kerajaan Allah datang.”","Aku berkata kepadamu, mulai saat ini Aku tidak akan minum air anggur ini lagi sampai Kerajaan Allah datang.”",
Lukas,22,19,Lukas 22:19,وَأَخَذَ خُبْزًا وَشَكَرَ وَكَسَّرَ وَأَعْطَاهُمْ قَائِلًا: «هَذَا هُوَ جَسَدِي ٱلَّذِي يُبْذَلُ عَنْكُمْ. اِصْنَعُوا هَذَا لِذِكْرِي».,"Kemudian, Yesus mengambil roti dan mengucap syukur, Dia memecah-mecahkan roti itu dan memberikannya kepada mereka sambil berkata, “Roti ini adalah tubuh-Ku yang diberikan kepadamu; lakukanlah ini sebagai peringatan akan Aku.”","Lalu, Isa mengambil roti, mengucap syukur, memecah-mecahkannya, dan memberikannya kepada para pengikut-Nya. Sabda-Nya, “Inilah tubuh-Ku yang Kuserahkan untuk kamu. Lakukanlah ini untuk mengingat Aku.”",
Lukas,22,20,Lukas 22:20,وَكَذَلِكَ ٱلْكَأْسَ أَيْضًا بَعْدَ ٱلْعَشَاءِ قَائِلًا: «هَذِهِ ٱلْكَأْسُ هِيَ ٱلْعَهْدُ ٱلْجَدِيدُ بِدَمِي ٱلَّذِي يُسْفَكُ عَنْكُمْ.,"Demikian juga, setelah makan, Yesus mengambil cawan anggur dan berkata, “Cawan yang dituangkan bagimu ini adalah perjanjian baru dalam darah-Ku .","Setelah itu, Isa melakukan hal yang sama dengan cawan yang berisi anggur. Sabda-Nya, “Cawan ini adalah perjanjian baru yang disahkan oleh darah-Ku dan yang ditumpahkan bagimu.",
Lukas,22,21,Lukas 22:21,وَلَكِنْ هُوَذَا يَدُ ٱلَّذِي يُسَلِّمُنِي هِيَ مَعِي عَلَى ٱلْمَائِدَةِ.,"Akan tetapi, lihatlah, tangan orang yang akan menyerahkan Aku ada bersama dengan Aku di meja ini.","Namun, sesungguhnya tangan orang yang menyerahkan Aku ada di sini. Ia duduk makan bersama-sama dengan Aku.",
Lukas,22,22,Lukas 22:22,وَٱبْنُ ٱلْإِنْسَانِ مَاضٍ كَمَا هُوَ مَحْتُومٌ، وَلَكِنْ وَيْلٌ لِذَلِكَ ٱلْإِنْسَانِ ٱلَّذِي يُسَلِّمُهُ!».,"Sebab, Anak Manusia akan pergi dengan cara seperti yang sudah ditetapkan, tetapi celakalah orang yang menyerahkan Dia!”","Memang Anak Manusia akan pergi seperti yang sudah ditentukan Allah, tetapi celakalah orang yang menyerahkan Dia!”",
Lukas,22,23,Lukas 22:23,فَٱبْتَدَأُوا يَتَسَاءَلُونَ فِيمَا بَيْنَهُمْ: «مَنْ تَرَى مِنْهُمْ هُوَ ٱلْمُزْمِعُ أَنْ يَفْعَلَ هَذَا؟».,Murid-murid-Nya bertanya satu sama lain tentang siapa di antara mereka yang akan melakukannya.,"Maka, pengikut-pengikut Isa mulai bertanya-tanya satu sama lain mengenai siapa kira-kira dari antara mereka yang akan berbuat demikian.",
Lukas,22,24,Lukas 22:24,وَكَانَتْ بَيْنَهُمْ أَيْضًا مُشَاجَرَةٌ مَنْ مِنْهُمْ يُظَنُّ أَنَّهُ يَكُونُ أَكْبَرَ.,Pertengkaran juga terjadi di antara para rasul tentang siapakah di antara mereka yang dianggap paling besar.,Di antara para pengikut Isa timbul pertengkaran mengenai siapa di antara mereka yang dianggap terbesar.,
